Vv_stef,2000,1000,gt-001
rank,node,Fabs,Frel,Class
1567,VIT_17s0000g01660,61,0.00743177387914,??
1568,VIT_18s0001g13960,61,0.00741370928537,??
1569,VIT_18s0001g09170,61,0.00739573229874,??
1570,VIT_15s0048g02960,61,0.00739214735822,??
1571,VIT_06s0009g01530,61,0.00738856589147,??
1572,VIT_08s0040g02380,61,0.00736714975845,??
1573,VIT_00s0682g00040,60,0.00729927007299,??
1574,VIT_00s0218g00070,60,0.00728508984944,??
1575,VIT_09s0002g05270,60,0.00726744186047,??
1576,VIT_18s0075g00800,60,0.00726392251816,??
1577,VIT_05s0062g01200,59,0.00717412451362,??
1578,VIT_08s0058g00610,59,0.00715672003882,??
1579,VIT_17s0000g06280,59,0.00714631782946,??
1580,VIT_04s0008g01450,59,0.00713939980639,??
1581,VIT_05s0049g01450,59,0.00711529184756,??
1582,VIT_11s0016g05280,58,0.00704225352113,??
1583,VIT_05s0094g00470,58,0.00704225352113,??
1584,VIT_15s0046g01340,57,0.0069580078125,??
1585,VIT_18s0001g13150,57,0.00693768257059,??
1586,VIT_04s0008g03930,57,0.00693430656934,??
1587,VIT_08s0007g00620,57,0.00693430656934,??
1588,VIT_00s0181g00230,57,0.00693430656934,??
1589,VIT_07s0005g02420,57,0.00691747572816,??
1590,VIT_02s0033g00900,57,0.00690741638391,??
1591,VIT_13s0074g00520,57,0.00690072639225,??
1592,VIT_07s0129g00370,57,0.00687409551375,??
1593,VIT_04s0044g00480,56,0.0068060281964,??
1594,VIT_06s0009g02640,56,0.00679941719281,??
1595,VIT_03s0097g00280,56,0.00676001931434,??
1596,VIT_06s0004g06570,56,0.00673076923077,??
1597,VIT_11s0037g00290,56,0.00671785028791,??
1598,VIT_00s2525g00010,55,0.00670731707317,??
1599,VIT_13s0019g03040,55,0.00669751583049,??
1600,VIT_13s0064g01490,55,0.00665859564165,??
1601,VIT_18s0001g01440,55,0.00662012518055,??
1602,VIT_05s0029g00470,54,0.00658215504632,??
1603,VIT_05s0051g00230,54,0.00657574281539,??
1604,VIT_17s0000g06880,54,0.0065565808645,??
1605,VIT_15s0048g00440,54,0.00655021834061,??
1606,VIT_08s0007g04540,54,0.00653436592449,??
1607,VIT_19s0014g03380,54,0.00653436592449,??
1608,VIT_09s0002g08120,54,0.00653120464441,??
1609,VIT_06s0009g01040,54,0.00653120464441,??
1610,VIT_07s0005g06210,53,0.00642580019399,??
1611,VIT_18s0001g14390,53,0.00641957364341,??
1612,VIT_08s0007g02890,53,0.00641646489104,??
1613,VIT_00s2197g00010,52,0.00632295719844,??
1614,VIT_12s0035g00150,52,0.00630761766133,??
1615,VIT_09s0002g08050,52,0.00630455868089,??
1616,VIT_04s0008g03590,52,0.00624699663623,??
1617,VIT_05s0102g00160,51,0.00621647976597,??
1618,VIT_05s0049g00010,51,0.00614161849711,??
1619,VIT_15s0046g00850<br>VIT_19s0138g00070<br>VIT_05s0062g01300,50,0.00609756097561,??
1620,VIT_05s0020g02300,50,0.00609161793372,??
1621,VIT_03s0038g00950,50,0.00608865075499,??
1622,VIT_00s0409g00050,50,0.00608568646543,??
1623,VIT_16s0050g02020<br>VIT_16s0050g02030,50,0.00607090820787,??
1624,VIT_04s0008g06310,50,0.00606501698205,??
1625,VIT_17s0000g05400,50,0.0060415659739,??
1626,VIT_05s0020g02170,50,0.00603573153066,??
1627,VIT_19s0014g04370,50,0.00603573153066,??
1628,VIT_18s0001g07110,50,0.00601829561868,??
1629,VIT_14s0068g00330,49,0.00596978557505,??
1630,VIT_12s0134g00350,49,0.00596107055961,??
1631,VIT_00s2776g00010,49,0.00595238095238,??
1632,VIT_00s0824g00020,49,0.00593795443529,??
1633,VIT_01s0011g04010,49,0.00593795443529,??
1634,VIT_17s0000g03100,49,0.00593220338983,??
1635,VIT_01s0150g00220,49,0.00590931017849,??
1636,VIT_05s0062g00640,48,0.00584510472479,??
1637,VIT_12s0059g01650,48,0.00584225900682,??
1638,VIT_15s0048g02150,48,0.00583373845406,??
1639,VIT_01s0026g02430,48,0.00582241630277,??
1640,VIT_12s0059g01990,48,0.00581677169171,??
1641,VIT_01s0113g00300,48,0.00581395348837,??
1642,VIT_07s0129g00170,48,0.00579990333494,??
1643,VIT_13s0019g03510,47,0.0057261208577,??
1644,VIT_00s0734g00010,47,0.00572333170969,??
1645,VIT_13s0019g05010,47,0.00572054527751,??
1646,VIT_18s0001g09830,47,0.00571498054475,??
1647,VIT_01s0026g02120,47,0.00571220223627,??
1648,VIT_14s0060g02710,47,0.00570942662779,??
1649,VIT_14s0083g01030,47,0.0057066537154,??
1650,VIT_05s0020g02370,47,0.0057066537154,??
1651,VIT_17s0000g10020,47,0.00569835111542,??
1652,VIT_12s0034g01150,47,0.00569558894813,??
1653,VIT_13s0067g02420,46,0.0055988315482,??
1654,VIT_12s0059g00150,46,0.00559338521401,??
1655,VIT_16s0050g01650,46,0.00557710960233,??
1656,VIT_19s0014g04960,46,0.00556900726392,??
1657,VIT_19s0014g02670,46,0.00553683196919,??
1658,VIT_12s0055g01240,45,0.00546912980068,??
1659,VIT_12s0028g03150,45,0.00544794188862,??
1660,VIT_03s0063g00670,45,0.00544530493708,??
1661,VIT_16s0022g02080,45,0.00544267053701,??
1662,VIT_18s0001g13920,45,0.00541125541126,??
1663,VIT_12s0028g01320,44,0.00536585365854,??
1664,VIT_03s0063g00110,44,0.00534759358289,??
1665,VIT_15s0046g02420,44,0.00533980582524,??
1666,VIT_04s0008g05560,44,0.0053242981607,??
1667,VIT_13s0067g01390,44,0.00531657805703,??
1668,VIT_06s0080g00570,43,0.00521591460456,??
1669,VIT_02s0025g00960,43,0.00521338506305,??
1670,VIT_08s0040g03230,43,0.00518322082932,??
1671,VIT_12s0035g00620,43,0.00516826923077,??
1672,VIT_18s0001g03060,42,0.00511446663419,??
1673,VIT_14s0066g01980,42,0.00509708737864,??
1674,VIT_01s0011g03780,42,0.00509214354995,??
1675,VIT_11s0037g00160,42,0.00508228460794,??
1676,VIT_07s0005g02000,42,0.00505780346821,??
1677,VIT_13s0064g01740<br>VIT_13s0064g01750,41,0.0049975621648,??
1678,VIT_14s0060g00240,41,0.00498056365403,??
1679,VIT_15s0046g00970,41,0.00498056365403,??
1680,VIT_15s0046g01720,41,0.00496849248667,??
1681,VIT_05s0020g04440,41,0.00495169082126,??
1682,VIT_01s0182g00160,41,0.00494452484322,??
1683,VIT_13s0067g02380,41,0.00493500240732,??
1684,VIT_08s0105g00120,40,0.00486144871172,??
1685,VIT_01s0127g00220,40,0.00483558994197,??
1686,VIT_05s0049g01290,40,0.0048309178744,??
1687,VIT_18s0001g10530,40,0.00482160077146,??
1688,VIT_08s0007g05140,39,0.00472841901067,??
1689,VIT_06s0061g01160,39,0.0047215496368,??
1690,VIT_00s0620g00010,39,0.00471698113208,??
1691,VIT_18s0001g07060,39,0.00471014492754,??
1692,VIT_01s0146g00370,38,0.00462962962963,??
1693,VIT_18s0001g09980,38,0.00459381044487,??
1694,VIT_19s0015g02850,38,0.00457170356112,??
1695,VIT_04s0008g00150,37,0.00451219512195,??
1696,VIT_13s0019g03710,37,0.00450121654501,??
1697,VIT_11s0052g00490,37,0.00449684005834,??
1698,VIT_05s0020g03260,37,0.00448158914729,??
1699,VIT_15s0048g01270,37,0.00448158914729,??
1700,VIT_12s0028g02590,37,0.00447725072604,??
1701,VIT_02s0025g04310,36,0.00438382854359,??
1702,VIT_01s0137g00050,36,0.00437743190661,??
1703,VIT_00s0753g00010,36,0.00437317784257,??
1704,VIT_09s0002g05530,36,0.00436893203883,??
1705,VIT_15s0021g01140,36,0.00435413642961,??
1706,VIT_19s0014g00760,36,0.00434362934363,??
1707,VIT_06s0080g01260,36,0.00434153400868,??
1708,VIT_10s0071g01210,35,0.00427037579307,??
1709,VIT_06s0080g00350,35,0.00426413255361,??
1710,VIT_05s0051g00120,35,0.00424551188743,??
1711,VIT_07s0151g01040,35,0.00423318819545,??
1712,VIT_01s0011g04740,35,0.00422909618173,??
1713,VIT_02s0025g02760,35,0.00422093584178,??
1714,VIT_05s0062g00370,34,0.00415241817294,??
1715,VIT_00s0639g00010,34,0.00414836505612,??
1716,VIT_14s0171g00390,34,0.00414634146341,??
1717,VIT_05s0049g00990,34,0.00413424124514,??
1718,VIT_18s0157g00140,34,0.00413022351798,??
1719,VIT_00s0207g00220,34,0.00412421154779,??
1720,VIT_17s0000g09880,34,0.00411821705426,??
1721,VIT_14s0128g00710,34,0.00411622276029,??
1722,VIT_19s0014g04090<br>VIT_10s0071g00450<br>VIT_10s0071g00440<br>VIT_19s0015g02410<br>VIT_19s0014g04160,34,0.0041122399613,??
1723,VIT_14s0030g02310,33,0.00402635431918,??
1724,VIT_03s0063g01680,33,0.00400874635569,??
1725,VIT_01s0011g05250,33,0.00399709302326,??
1726,VIT_10s0116g01640,33,0.00399515738499,??
1727,VIT_16s0022g02330,33,0.00397590361446,??
1728,VIT_10s0003g01430,32,0.00390434358224,??
1729,VIT_14s0036g00420,32,0.00389483933788,??
1730,VIT_03s0038g04210,32,0.00389294403893,??
1731,VIT_19s0027g00240,32,0.00389105058366,??
1732,VIT_08s0007g02940,32,0.00387221684414,??
1733,VIT_04s0044g01370,32,0.0038666022233,??
1734,VIT_00s0513g00020,32,0.0038666022233,??
1735,VIT_00s0264g00090,32,0.0038666022233,??
1736,VIT_18s0041g02400,32,0.00386473429952,??
1737,VIT_08s0007g03330,32,0.00385356454721,??
1738,VIT_14s0060g01510,31,0.0037657920311,??
1739,VIT_16s0098g01830,31,0.00376031052887,??
1740,VIT_13s0067g01000,31,0.00375121006776,??
1741,VIT_14s0030g01670,31,0.00374396135266,??
1742,VIT_04s0044g01860,31,0.00374396135266,??
1743,VIT_01s0011g06050,31,0.00374034749035,??
1744,VIT_12s0028g01170,30,0.00364608653379,??
1745,VIT_07s0005g01100,30,0.00363372093023,??
1746,VIT_17s0000g03790,30,0.00362669245648,??
1747,VIT_12s0057g00560,29,0.0035383113714,??
1748,VIT_14s0068g01300,29,0.0035314174379,??
1749,VIT_00s0259g00110,29,0.00352798053528,??
1750,VIT_03s0038g00680,29,0.00352112676056,??
1751,VIT_13s0073g00410,29,0.00351941747573,??
1752,VIT_01s0026g01330,29,0.00351770984959,??
1753,VIT_01s0010g01810,29,0.00351429956374,??
1754,VIT_01s0011g04690,29,0.003509196515,??
1755,VIT_08s0007g00480,29,0.00350749879052,??
1756,VIT_18s0001g11700,29,0.00350749879052,??
1757,VIT_07s0005g06520,29,0.00349397590361,??
1758,VIT_03s0063g00020,28,0.00340136054422,??
1759,VIT_10s0092g00220,28,0.00339640950995,??
1760,VIT_13s0106g00060,28,0.00339476236663,??
1761,VIT_18s0001g13260,28,0.00338983050847,??
1762,VIT_04s0044g00070,28,0.00338818973863,??
1763,VIT_09s0018g01780,28,0.00338164251208,??
1764,VIT_18s0001g14710,28,0.00337512054002,??
1765,VIT_09s0054g01510,27,0.00328147788041,??
1766,VIT_08s0007g03520,27,0.00327510917031,??
1767,VIT_01s0150g00260,26,0.00315380883066,??
1768,VIT_07s0205g00030,26,0.00315380883066,??
1769,VIT_14s0083g00740,26,0.00314617618587,??
1770,VIT_18s0041g00420,26,0.00314465408805,??
1771,VIT_18s0001g11560,26,0.00313404050145,??
1772,VIT_18s0001g06140,25,0.0030487804878,??
1773,VIT_01s0011g02080,25,0.00304580896686,??
1774,VIT_09s0002g03180,25,0.00304284323272,??
1775,VIT_08s0040g02830,25,0.00304136253041,??
1776,VIT_12s0059g02750,25,0.00303988326848,??
1777,VIT_00s0226g00020,25,0.00303545410393,??
1778,VIT_10s0003g03650,25,0.00303250849102,??
1779,VIT_12s0057g00720,25,0.00302956858943,??
1780,VIT_07s0005g00400,25,0.00302810077519,??
1781,VIT_00s0239g00160,25,0.00302516940949,??
1782,VIT_13s0084g00130,25,0.00302370585389,??
1783,VIT_08s0007g00940,25,0.0030193236715,??
1784,VIT_02s0087g00770,25,0.00301350048216,??
1785,VIT_08s0007g03680,24,0.00292540224281,??
1786,VIT_01s0011g04940,24,0.00291686922703,??
1787,VIT_07s0005g01910,24,0.00291403593978,??
1788,VIT_16s0022g00610,24,0.00290979631426,??
1789,VIT_02s0033g01340,24,0.00290979631426,??
1790,VIT_00s0264g00070,24,0.00290838584586,??
1791,VIT_09s0002g06060,24,0.00290416263311,??
1792,VIT_01s0011g03790,24,0.00290416263311,??
1793,VIT_09s0018g00870<br>VIT_15s0024g00840<br>VIT_13s0101g00010,24,0.00289995166747,??
1794,VIT_05s0020g02250,23,0.00280487804878,??
1795,VIT_02s0033g00540,23,0.00280351048269,??
1796,VIT_12s0059g02660,23,0.0028007793473,??
1797,VIT_19s0027g00860,23,0.00279805352798,??
1798,VIT_01s0137g00080,23,0.00278855480116,??
1799,VIT_02s0087g00420,23,0.00278855480116,??
1800,VIT_08s0007g05330,23,0.00278720310228,??
1801,VIT_15s0024g01320,23,0.00278450363196,??
1802,VIT_18s0001g07360,23,0.00278315585673,??
1803,VIT_16s0022g00240,23,0.00278315585673,??
1804,VIT_11s0016g01750,23,0.00278046421663,??
1805,VIT_02s0025g00450,23,0.00278046421663,??
1806,VIT_13s0019g00410,23,0.00277777777778,??
1807,VIT_18s0001g06750,23,0.00277375783888,??
1808,VIT_07s0005g05820,23,0.00277375783888,??
1809,VIT_18s0122g01180,22,0.00268161872257,??
1810,VIT_12s0055g00640,22,0.00267509727626,??
1811,VIT_00s1627g00020,22,0.00267509727626,??
1812,VIT_00s0972g00010,22,0.00267509727626,??
1813,VIT_18s0001g05300,22,0.00267119961146,??
1814,VIT_09s0002g06780,22,0.00266731328807,??
1815,VIT_00s0131g00300,22,0.00266472868217,??
1816,VIT_09s0096g00220,22,0.00266472868217,??
1817,VIT_03s0017g01950,22,0.00266343825666,??
1818,VIT_08s0040g02370,22,0.00265572187349,??
1819,VIT_00s0665g00040,21,0.00256222547584,??
1820,VIT_17s0000g02650,21,0.00255598831548,??
1821,VIT_00s0823g00020<br>VIT_00s0670g00020,21,0.00255350194553,??
1822,VIT_00s0187g00360,21,0.00255102040816,??
1823,VIT_12s0059g00140,21,0.00254854368932,??
1824,VIT_14s0006g01610,21,0.00254114230397,??
1825,VIT_18s0001g02470,21,0.00252646775746,??
1826,VIT_05s0051g00330,21,0.00252525252525,??
1827,VIT_06s0009g00320,20,0.00243664717349,??
1828,VIT_15s0048g01000,20,0.00243427458617,??
1829,VIT_13s0156g00010,20,0.00242836328315,??
1830,VIT_19s0014g03250,20,0.00242483026188,??
1831,VIT_05s0077g00750,20,0.00242130750605,??
1832,VIT_10s0003g05170,20,0.00242013552759,??
1833,VIT_08s0040g02400,20,0.00241429261226,??
1834,VIT_18s0164g00020,20,0.00241196333816,??
1835,VIT_08s0007g00410,20,0.002408477842,??
1836,VIT_18s0001g05770,20,0.00240731824747,??
1837,VIT_18s0001g14600,19,0.00231707317073,??
1838,VIT_12s0059g00580,19,0.00231707317073,??
1839,VIT_18s0001g14080,19,0.00231707317073,??
1840,VIT_18s0001g13520,19,0.00231481481481,??
1841,VIT_05s0049g01560,19,0.00231031128405,??
1842,VIT_13s0064g00840,19,0.00230694511899,??
1843,VIT_07s0005g05010,19,0.00230694511899,??
1844,VIT_12s0059g02160,19,0.00230582524272,??
1845,VIT_12s0057g01530,19,0.00230582524272,??
1846,VIT_08s0056g00240,19,0.00230582524272,??
1847,VIT_05s0077g02030,19,0.00230358874879,??
1848,VIT_18s0001g06580,19,0.00230247212797,??
1849,VIT_19s0014g04050,19,0.00230135658915,??
1850,VIT_14s0036g00640,19,0.00229801644896,??
1851,VIT_05s0094g00740,19,0.00229801644896,??
1852,VIT_14s0006g02140,19,0.00229468599034,??
1853,VIT_08s0007g05850,19,0.00229357798165,??
1854,VIT_17s0000g06640,19,0.0022880539499,??
1855,VIT_10s0003g01770,19,0.0022880539499,??
1856,VIT_01s0010g00120,18,0.00219833903273,??
1857,VIT_07s0031g00320,18,0.00218552695483,??
1858,VIT_07s0005g04850,18,0.00218234723569,??
1859,VIT_16s0039g02750,18,0.00218128938439,??
1860,VIT_14s0006g03100,18,0.00218023255814,??
1861,VIT_08s0007g02020,18,0.00218023255814,??
1862,VIT_06s0009g01220,18,0.00218023255814,??
1863,VIT_08s0105g00220,18,0.00218023255814,??
1864,VIT_10s0003g03600<br>VIT_10s0003g03520,18,0.00217917675545,??
1865,VIT_08s0007g02970,18,0.00217391304348,??
1866,VIT_07s0104g00040,18,0.00217391304348,??
1867,VIT_05s0020g04430,18,0.00217286335104,??
1868,VIT_11s0118g00080,17,0.00207115009747,??
1869,VIT_00s0271g00110,17,0.00206410879068,??
1870,VIT_11s0016g01470,17,0.0020621057739,??
1871,VIT_05s0029g00550,17,0.00205910852713,??
1872,VIT_00s0225g00120,17,0.00205811138015,??
1873,VIT_08s0007g04690,17,0.00205811138015,??
1874,VIT_12s0034g01140,17,0.00205611998065,??
1875,VIT_04s0023g01600,17,0.00205611998065,??
1876,VIT_13s0106g00230,17,0.00205512572534,??
1877,VIT_06s0004g01280,16,0.00195982361587,??
1878,VIT_13s0019g02720,16,0.00195217179112,??
1879,VIT_18s0001g01130,16,0.0019512195122,??
1880,VIT_07s0031g00250,16,0.00195026816187,??
1881,VIT_01s0011g01250,16,0.00194931773879,??
1882,VIT_17s0000g03700,16,0.00194552529183,??
1883,VIT_06s0009g01720,16,0.00194457948469,??
1884,VIT_00s1206g00010,16,0.00194269062652,??
1885,VIT_00s0360g00050,16,0.00194174757282,??
1886,VIT_10s0003g00380,16,0.00194080543426,??
1887,VIT_01s0011g03990,16,0.00193986420951,??
1888,VIT_01s0011g03580,16,0.00193986420951,??
1889,VIT_01s0137g00180,16,0.00193892389724,??
1890,VIT_02s0025g03030,16,0.00193892389724,??
1891,VIT_19s0027g01150,16,0.00193798449612,??
1892,VIT_19s0014g00080,16,0.00193798449612,??
1893,VIT_10s0003g04300,16,0.00193798449612,??
1894,VIT_06s0061g00060,16,0.00193704600484,??
1895,VIT_05s0102g00040,16,0.00193610842207,??
1896,VIT_00s0207g00080,16,0.00193423597679,??
1897,VIT_00s1364g00010,16,0.00193330111165,??
1898,VIT_16s0022g00340,16,0.00192864030858,??
1899,VIT_09s0002g06380,15,0.00183284457478,??
1900,VIT_01s0011g01290,15,0.0018310546875,??
1901,VIT_14s0068g00360,15,0.00182748538012,??
1902,VIT_00s0421g00020,15,0.00182748538012,??
1903,VIT_16s0039g02170,15,0.00182481751825,??
1904,VIT_19s0015g01610,15,0.00182481751825,??
1905,VIT_01s0010g02030,15,0.00182392996109,??
1906,VIT_09s0002g05700,15,0.00182392996109,??
1907,VIT_00s0337g00010,15,0.0018221574344,??
1908,VIT_04s0008g05620,15,0.0018221574344,??
1909,VIT_08s0056g00740,15,0.0018221574344,??
1910,VIT_11s0016g03070,15,0.00182127246236,??
1911,VIT_02s0087g00940,15,0.00182127246236,??
1912,VIT_04s0023g01130,15,0.00181950509461,??
1913,VIT_12s0059g02470,15,0.00181950509461,??
1914,VIT_06s0004g07070,15,0.00181950509461,??
1915,VIT_02s0025g00390,15,0.00181862269641,??
1916,VIT_18s0001g10550,15,0.00181862269641,??
1917,VIT_03s0063g00030,15,0.00181774115366,??
1918,VIT_01s0010g02220,15,0.00181686046512,??
1919,VIT_00s0269g00020<br>VIT_00s0174g00110,15,0.00180984555985,??
1920,VIT_11s0016g05900,14,0.0017048222114,??
1921,VIT_14s0006g02600,14,0.00170316301703,??
1922,VIT_19s0015g01240,14,0.00169902912621,??
1923,VIT_07s0005g01300,14,0.00169655841008,??
1924,VIT_14s0108g01270,14,0.00169245647969,??
1925,VIT_08s0040g00780,14,0.00169000482859,??
1926,VIT_13s0047g00310,14,0.00168918918919,??
1927,VIT_17s0000g01390,13,0.0015869140625,??
1928,VIT_08s0007g00530,13,0.0015830491963,??
1929,VIT_07s0031g00650,13,0.00157997083131,??
1930,VIT_16s0098g00810,13,0.00157997083131,??
1931,VIT_05s0136g00370,13,0.00157920310982,??
1932,VIT_01s0011g00960,13,0.00157766990291,??
1933,VIT_09s0018g01230,13,0.00157766990291,??
1934,VIT_03s0088g00180,13,0.00157690441533,??
1935,VIT_08s0032g01030,13,0.00157613967022,??
1936,VIT_11s0016g01480,13,0.00157613967022,??
1937,VIT_14s0006g02570,13,0.00157613967022,??
1938,VIT_04s0023g00660,13,0.00157537566651,??
1939,VIT_03s0038g00120,13,0.0015746124031,??
1940,VIT_01s0026g00180,13,0.00157384987893,??
1941,VIT_02s0109g00380,13,0.00157156673114,??
1942,VIT_18s0001g12240,13,0.00157156673114,??
1943,VIT_01s0010g00900,13,0.0015677761698,??
1944,VIT_18s0001g01530,13,0.0015655105973,??
1945,VIT_01s0011g05110,13,0.00156174915906,??
1946,VIT_00s0878g00010,13,0.00156024963994,??
1947,VIT_10s0116g00160,12,0.00146627565982,??
1948,VIT_08s0040g02110,12,0.00146627565982,??
1949,VIT_06s0080g01220,12,0.00146198830409,??
1950,VIT_16s0098g00400,12,0.0014612761812,??
1951,VIT_18s0001g14860,12,0.00145914396887,??
1952,VIT_08s0058g00990,12,0.00145843461351,??
1953,VIT_18s0001g03640,12,0.00145843461351,??
1954,VIT_15s0048g01840,12,0.00145772594752,??
1955,VIT_02s0025g04630,12,0.00145772594752,??
1956,VIT_04s0023g02700,12,0.00145701796989,??
1957,VIT_18s0001g13500,12,0.00145701796989,??
1958,VIT_00s0184g00190,12,0.00145560407569,??
1959,VIT_03s0063g00350,12,0.00145560407569,??
1960,VIT_19s0027g01810,12,0.00145489815713,??
1961,VIT_01s0127g00120,12,0.00145489815713,??
1962,VIT_12s0028g03400,12,0.00145419292293,??
1963,VIT_04s0043g00850,12,0.00145348837209,??
1964,VIT_00s0211g00030,12,0.00145348837209,??
1965,VIT_17s0000g03800,12,0.00145348837209,??
1966,VIT_13s0106g00670,12,0.00145278450363,??
1967,VIT_10s0003g01490,12,0.00145278450363,??
1968,VIT_12s0178g00200,12,0.00145208131655,??
1969,VIT_03s0097g00130,12,0.00145208131655,??
1970,VIT_18s0001g12680,12,0.00145137880987,??
1971,VIT_07s0129g00990,12,0.00145067698259,??
1972,VIT_07s0005g02440,12,0.00145067698259,??
1973,VIT_13s0019g01940,12,0.00145067698259,??
1974,VIT_01s0026g02590,12,0.00144997583374,??
1975,VIT_06s0004g01410,12,0.00144997583374,??
1976,VIT_10s0003g04240,12,0.00144997583374,??
1977,VIT_00s0125g00180,12,0.00144927536232,??
1978,VIT_03s0180g00140,12,0.00144857556736,??
1979,VIT_10s0071g00890,12,0.00144787644788,??
1980,VIT_06s0004g00220,12,0.00144717800289,??
1981,VIT_00s0179g00310,12,0.00144648023144,??
1982,VIT_18s0001g06220,12,0.0014450867052,??
1983,VIT_05s0077g02020,11,0.00133624878523,??
1984,VIT_08s0056g00870,11,0.00133624878523,??
1985,VIT_03s0063g00260,11,0.00133365664403,??
1986,VIT_07s0151g00360,11,0.00133043057571,??
1987,VIT_01s0137g00720,11,0.00132978723404,??
1988,VIT_01s0150g00300,11,0.00132722007722,??
1989,VIT_14s0030g02080,11,0.00132594021215,??
1990,VIT_19s0014g02900,10,0.00121951219512,??
1991,VIT_02s0025g01600,10,0.00121713729309,??
1992,VIT_15s0046g00010,10,0.00121654501217,??
1993,VIT_03s0088g00070,10,0.00121654501217,??
1994,VIT_14s0006g01670,10,0.00121536217793,??
1995,VIT_07s0005g02330,10,0.00121536217793,??
1996,VIT_08s0007g00790,10,0.00121359223301,??
1997,VIT_09s0002g00390,10,0.00121359223301,??
1998,VIT_11s0052g01640,10,0.00121359223301,??
1999,VIT_07s0031g01250,10,0.00121241513094,??
2000,VIT_14s0036g00440,10,0.00121124031008,??
2001,VIT_15s0046g03520,10,0.00121124031008,??
2002,VIT_08s0040g00850,10,0.00121065375303,??
2003,VIT_18s0117g00550,10,0.00121006776379,??
2004,VIT_18s0072g00290,10,0.00121006776379,??
2005,VIT_12s0028g02640,10,0.00120889748549,??
2006,VIT_10s0116g00360,10,0.00120889748549,??
2007,VIT_12s0028g02840,10,0.00120889748549,??
2008,VIT_03s0038g03160<br>VIT_03s0038g03140,10,0.0012077294686,??
2009,VIT_12s0057g00300,10,0.00120714630613,??
2010,VIT_15s0048g02520,10,0.00120656370656,??
2011,VIT_14s0060g00330,10,0.00120540019286,??
2012,VIT_07s0031g00880,10,0.0012030798845,??
2013,VIT_15s0046g02140,9,0.00109916951637,??
2014,VIT_06s0004g04430,9,0.0010980966325,??
2015,VIT_07s0005g01230,9,0.00109702584105,??
2016,VIT_17s0000g08030,9,0.00109649122807,??
2017,VIT_16s0050g01860,9,0.0010959571359,??
2018,VIT_10s0003g01250,9,0.00109542356378,??
2019,VIT_12s0059g02290,9,0.00109489051095,??
2020,VIT_08s0040g01940,9,0.00109489051095,??
2021,VIT_09s0070g00500,9,0.00109435797665,??
2022,VIT_03s0063g01440,9,0.00109382596014,??
2023,VIT_05s0102g00270,9,0.00109382596014,??
2024,VIT_03s0038g04100,9,0.00109329446064,??
2025,VIT_15s0046g02860,9,0.00109276347742,??
2026,VIT_10s0003g03530,9,0.00109223300971,??
2027,VIT_13s0019g05150,9,0.00109223300971,??
2028,VIT_06s0061g00130,9,0.00109223300971,??
2029,VIT_12s0142g00760,9,0.00109223300971,??
2030,VIT_01s0010g02840,9,0.00109223300971,??
2031,VIT_00s0362g00010,9,0.00109223300971,??
2032,VIT_01s0146g00020,9,0.00109170305677,??
2033,VIT_04s0008g02860,9,0.00109117361785,??
2034,VIT_14s0083g00170,9,0.00109117361785,??
2035,VIT_00s0218g00140,9,0.00109117361785,??
2036,VIT_04s0079g00110,9,0.0010906446922,??
2037,VIT_06s0004g07970,9,0.0010906446922,??
2038,VIT_16s0098g01200,9,0.00109011627907,??
2039,VIT_07s0005g02190,9,0.00109011627907,??
2040,VIT_08s0032g00250,9,0.00109011627907,??
2041,VIT_16s0050g00230,9,0.00108958837772,??
2042,VIT_01s0150g00130,9,0.00108958837772,??
2043,VIT_18s0001g08800,9,0.00108958837772,??
2044,VIT_17s0000g02600,9,0.00108958837772,??
2045,VIT_04s0008g04470,9,0.00108906098742,??
2046,VIT_18s0001g05400,9,0.00108906098742,??
2047,VIT_03s0180g00080,9,0.0010885341074,??
2048,VIT_06s0061g00230,9,0.0010885341074,??
2049,VIT_01s0010g01010,9,0.0010885341074,??
2050,VIT_12s0142g00620,9,0.0010885341074,??
2051,VIT_01s0146g00320,9,0.00108800773694,??
2052,VIT_01s0137g00240,9,0.00108800773694,??
2053,VIT_00s0256g00120,9,0.0010874818753,??
2054,VIT_00s0267g00050,9,0.0010874818753,??
2055,VIT_04s0008g03400,9,0.0010874818753,??
2056,VIT_08s0007g07820,9,0.00108695652174,??
2057,VIT_09s0070g00520,9,0.00108643167552,??
2058,VIT_14s0068g02050,9,0.00108590733591,??
2059,VIT_08s0058g00640,9,0.00108538350217,??
2060,VIT_12s0034g01030,9,0.00108225108225,??
2061,VIT_09s0002g04890,8,0.000973709834469,??
2062,VIT_18s0001g00810,8,0.000973709834469,??
2063,VIT_03s0063g01910,8,0.000972762645914,??
2064,VIT_13s0019g05070,8,0.000964320154291,??
2065,VIT_12s0034g01840,7,0.000856583455702,??
2066,VIT_08s0058g00720,7,0.000854075158614,??
2067,VIT_03s0038g02380,7,0.000853242320819,??
2068,VIT_18s0001g10580,7,0.000851996105161,??
2069,VIT_10s0116g00090,7,0.000851581508516,??
2070,VIT_16s0050g00040,7,0.000851167315175,??
2071,VIT_13s0067g00110,7,0.000849927149102,??
2072,VIT_00s2879g00020,7,0.000849927149102,??
2073,VIT_06s0004g07850,7,0.000848690591659,??
2074,VIT_07s0005g05260<br>VIT_07s0005g05230,7,0.000848690591659,??
2075,VIT_04s0069g00750,7,0.000848279205041,??
